ID,Date,Time,Headline,News,Source,Field,Reaction/Sentiment,Polarity,Subjectivity
1284,2015-11-12,02:10:00,What to watch for in the eurozone's third quarter economic growth report,"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. ",new_channel_549,Finance,0.5171037036,0.22727272727272727,0.5454545454545454
2023,2015-11-12,02:17:00,E-Commerce Is A Bright Spot In China's Slumping Economy,China's old industrial sector continues to decline. One of the economy's sectors that is doing well is e-commerce. But is its rapid expansion enough to halt the overall slide in China's growth? ,online_post_1002,Finance,0.5415936115,0.03333333333333333,0.2333333333333333
1285,2015-11-12,02:19:00,Eurozone economic lift-off still appears a long way off,"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. LONDON: The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. ",new_channel_1447,Finance,0.5393013028,0.22727272727272727,0.5454545454545454
1215,2015-11-12,02:21:19,Microsoft Releases ASP.NET WebHooks Preview,"NET team at Microsoft, to get more details. InfoQ: What are the motivations behind the ASP.NET WebHooks project? There are really two",journal_720,Tech,0.5844662228999999,0.075,0.35
1300,2015-11-12,02:32:00,Microsoft and ConsenSys will offer blockchain technology to financial institutions," Microsoft has partnered up with Brooklyn-based blockchain start-up ConsenSys to bring the technology to financial institutions. Blockchain is the technology that underpins Bitcoin. It is essentially a vast, decentralized ledger that registers every transaction anonymously, and because the ledger is public, it makes blockchain tamper-proof and ideal for financial clients. Blockchain could also ",online_post_168,Tech,0.4651275601,0.18,0.4133333333333333
1746,2015-11-12,02:33:00,Eurozone economic lift-off still appears a long way off,"LONDON (AP) &quot; The eurozone economy can't achieve lift-off, it seems, despite a number of tail-winds.Official figures Friday are expected to show the single currency bloc, which comprises 330 million people across 19 countries, is ",journal_1598,Finance,0.39696367979999997,-0.07142857142857142,0.21428571428571427
66484,2015-11-12,02:45:00,Boris Johnson defends language despite Palestine tour collapse,Boris Johnson has insisted he will not tone down his language despite the collapse of his Palestine tour. ,journal_1206,International,0.2433585379,-0.15555555555555559,0.2888888888888889
1222,2015-11-12,03:01:14,This Promotion Shows How Microsoft Corporation Thinks About ...,"Despite spending billions to acquire Nokia's handset business, Microsoft (NASDAQ:MSFT) hasn't been able to drive interest in its mobile",journal_1015,Tech,0.5744263244,0.5,0.625
1219,2015-11-12,03:04:14,Microsoft to offer cloud services from Germany,"Microsoft plans to open data centres in Germany in partnership with Deutsche Telekom AG, offering cloud storage to European businesses",journal_543,Tech,0.518553915,0.0,0.25
1308,2015-11-12,03:06:00,Microsoft’s Patch Tuesday might have ruined your Outlook on life,Users complain of [additional] problems with email ,journal_1559,Tech,0.5445576762,0.0,0.0
1306,2015-11-12,03:09:00,Eurozone economy awaits positive numbers,"The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. Official figures tomorrow are expected to show the si ",journal_1631,Finance,0.5138936717,0.22727272727272727,0.5454545454545454
1304,2015-11-12,03:11:00,Eurozone economic lift-off still appears a long way off,"The eurozone economy can't achieve lift-off, it seems, despite a number of tail-winds. Official figures Friday are expected to show the single currency bloc, which comprises 330 million people across 19 ",new_channel_107,Finance,0.5043228840999999,-0.07142857142857142,0.21428571428571427
1307,2015-11-12,03:14:00,Eurozone economic lift-off still appears a long way off,"LONDON (AP) — The eurozone economy can't achieve lift-off, it seems, despite a number of positive tail-winds. ",new_channel_1331,Finance,0.5259935526,0.22727272727272727,0.5454545454545454
1223,2015-11-12,03:39:10,"Australian PM to talk refugees, terrorism, economy with","""""""At the least, Australia wants to remind Indonesia not to get too close to China in terms of economy and politics,"""""" he said, adding that Australia",online_post_745,Finance,0.4664507902,-0.04999999999999999,0.25
1246,2015-11-12,03:40:14,Microsoft's new emotion-detecting AI is hilariously bad at detecting ...,"Now, Microsoft has launched an algorithm designed to recognize how Yep, that Microsoft emotion-detecting AI is super good at its job",new_channel_224,Tech,0.6443423664,0.5166666666666666,0.6333333333333333
1348,2015-11-12,03:55:00,Microsoft Begins Troubleshooting Problems With New Xbox One Dashboard Update,Finding bugs and glitches with the new Xbox One update? Microsoft has begun listing possible solutions. ,journal_582,Tech,0.5471260563,0.06818181818181818,0.7272727272727273
1228,2015-11-12,04:00:13,Mnangagwa challenges experts to revive Zim economy,"The experts meeting, which ends today, is organised by the Ministry of Macro-Economic Planning and Investment Promotion in conjunction with",journal_1090,Finance,0.5136774638,0.0,0.0
1226,2015-11-12,04:01:09,China: A mixed bag of economy - Rabobank,"FXStreet (Delhi) - Michael Every, Research Analyst at Rabobank, suggests that the recent economic releases from the mainland suggests that",journal_523,Finance,0.5766069282999999,0.1,0.225
1320,2015-11-12,04:18:00,Economy to see smooth sailing for rest of 2015,,online_post_222,Finance,0.598857292,0.0,0.0
1326,2015-11-12,04:22:00,Microsoft is about to launch a UK store within a store,"WLTM new partner, GSOH, extra storage space desirable Microsoft is scouting locations across big cities in the UK with a view to rolling out a &quot;store within a store&quot; concept, according to our sources.… ",new_channel_1534,Tech,0.4169401042,0.04545454545454545,0.21818181818181817
62208,2015-11-12,04:36:00,Scots SNP pro Palestine activist detained at Israeli airport,A Glasgow pro-Palestine campaigner was detained at Tel Aviv Airport and held for more than 24 hours before being deported back to Britain. ,journal_1547,International,0.28158120789999996,0.25,0.25
1340,2015-11-12,,World risks ‘persistently’ weak growth: IMF,"The global economy risks protracted “sub-par growth,” the IMF warned on Thursday, as economists continue slicing their forecasts. ",new_channel_247,Finance,0.3808375658,0.0,0.0
1331,2015-11-12,04:53:00,World risks ‘persistently’ weak growth: IMF,"The global economy risks protracted “sub-par growth,” the IMF warned on Thursday, as economists continue slicing their forecasts. ",online_post_256,Finance,0.5208375658,0.0,0.0
1249,2015-11-12,05:00:15,"Economy in Bad Shape, Oil Price will Not Rebound Till 2019, Says ...",,new_channel_1357,Finance,0.5067720519,0.0,0.0
1239,2015-11-12,,PDP urges new leaders to focus on economy,"The party said with the inauguration, the APC administration should fully resolve the issues on the actual position of the nation's economy and",online_post_1467,Finance,0.452996605,0.0,0.1
1240,2015-11-12,05:00:29,Microsoft CodePush Aims to Enable Instant Updates for Cordova ...,Cordova and React Native developers will be able to deploy mobile apps updates directly to their iOS and Android devices thanks to,journal_720,Tech,0.6458901723,0.26666666666666666,0.40833333333333327
1230,2015-11-12,05:02:11,Is the Sharing Economy a Retail Disruptor?,The sharing economy has emerged over the past decade to revolutionize travel and transportation. Is a similar disruption coming to retail?,new_channel_1828,Finance,0.6,-0.125,0.325
1237,2015-11-12,05:17:26,,TOKYO: Asian Development Bank President Takehiko Nakao said on Thursday that China's economy is unlikely to suffer a hard landing even,journal_451,Finance,0.4520842667,-0.2638888888888889,0.34722222222222215
1238,2015-11-12,05:17:27,NZD: RBNZ's FSR point towards heightened risks to economy ...,"FXStreet (Delhi) - Sue Trinh, Senior Currency Strategist at RBC Capital Markets, lists down the main points of the recently released RBNZ's",journal_523,Finance,0.6086948340999999,0.0037037037037036904,0.29074074074074074
1245,2015-11-12,05:20:14,Xbox Live UPDATE: Microsoft's new Xbox One Experience launch ...,"However, backwards compatibility support for Xbox 360 titles will be staggered until 8pm UK time, according to Microsoft's Larry Hryb. Titles will",new_channel_489,Tech,0.5884785169,0.0,0.0
1232,2015-11-12,05:27:12,Ignore corporate Australia in the drive to an innovation economy,Malcolm Turnbull wants to usher in a 21st-century economy for Australia geared to innovation and digital-driven growth. Three cheers for,new_channel_1672,Finance,0.4100566678,0.2,0.1
1236,2015-11-12,05:28:26,Ignore corporate Australia in the drive to an innovation economy,Malcolm Turnbull wants to usher in a 21st-century economy for Australia geared to innovation and digital-driven growth. Three cheers for,journal_1460,Finance,0.39005666780000003,0.2,0.1
1346,2015-11-12,05:40:00,Perelman Sees ‘Real Softness’ for Next Two Years in U.S. Economy,"The U.S. economy will continue to stumble for the next two years and global growth is a concern as well, billionaire Ronald Perelman said. ",new_channel_175,Finance,0.44693589079999996,-0.016666666666666666,0.03333333333333333
1352,2015-11-12,05:50:00,Russian crisis-hit economy slumped 4.1% in third quarter: official,"Russia's economy shrank 4.1 percent in the third quarter this year, official statistics showed Thursday, as a recession caused by low oil prices and Western sanctions over Ukraine continued to take its toll. The preliminary figures released by state agency Rosstat represent a slight improvement on government forecasts of a 4.3 percent year-on-year fall but still show that Russia's economy is ",journal_27,Finance,0.3438393652,-0.041666666666666664,0.11666666666666667
1241,2015-11-12,05:50:09,"US economy, headed for the sky - NAB","FXStreet (Delhi) - Tony Kelly, Senior Economist at NAB, notes that there is still solid underlying momentum in the economy despite the",journal_523,Finance,0.5430880838000001,0.0,0.1
1259,2015-11-12,06:00:14,Flagship Microsoft Sydney store opens with religious fervour,"Microsoft's first flagship store outside of North America opened in the heart of Sydney CBD with religious fervour, the most devoted technology",journal_1466,Tech,0.6923736636,0.1875,0.2833333333333333
1269,2015-11-12,06:00:16,Microsoft Launches Cloud-Based Bitcoin With Brooklyn Startup,"Microsoft launched a cloud-based blockchain platform on Tuesday with Brooklyn-based startup ConsensYs, which will allow financial",new_channel_1012,Tech,0.5389514565,0.0,0.0
1355,2015-11-12,06:12:00,Microsoft to Set Up Data Centres in Germany,"Microsoft planned to work with Deutsche Telekom to set up data centres in Germany, offering cloud st ",new_channel_1,Tech,0.5673668315,0.0,0.0
